id_micro,f_2,f_3,"M1,1","M1,2","M1,3","M1,4","M1,5","M1,6","M2,2","M2,3","M2,4","M2,5","M2,6","M3,3","M3,4","M3,5","M3,6","M4,4","M4,5","M4,6","M5,5","M5,6","M6,6",last_sigma
156_100_1e-05_50_4_6,0.090568,0.094857,0.000129764961276,5.21766558518864e-05,0.0001281910062363,5.02275799126453e-05,4.99418813022781e-05,0.0001201718211664,2.11689927264481e-07,3.97964758085356e-07,3.28638775994268e-07,3.66149745853405e-05,-4.27021770078772e-07,-2.30524629116149e-07,-3.0034808349524e-07,-2.0862997262526e-07,3.68127779402799e-05,1.19322743100775e-07,1.16078663599093e-08,-1.97938197305291e-07,-1.84525294679823e-07,1.68991462963539e-07,3.83102197936529e-05,-0.0026954225164382
157_100_1e-05_50_4_6,0.078388,0.080157,0.0001327234510136,5.35489403973216e-05,0.0001315002626439,5.25108852978241e-05,5.2592327947221e-05,0.0001262733042031,1.44737181351829e-07,-1.07270366915463e-08,1.4294395574168602e-09,3.81040999675208e-05,4.36933665961962e-07,3.05388354974284e-07,8.74983959918695e-07,-4.90591015162312e-08,3.81302092323915e-05,2.83182676750917e-08,2.39775819032706e-08,-5.13766398315293e-08,1.73620087574038e-07,1.46844974444231e-07,3.87343062567015e-05,-0.0027853887552085
158_100_1e-05_50_4_6,0.084258,0.106485,0.0001258060648588,4.97868961273435e-05,0.000124846315602,4.89978587385347e-05,4.86094323879204e-05,0.0001187847038471,-2.52218772188145e-07,-3.59019236385544e-07,-3.99528538427749e-07,3.56983472382087e-05,-3.66334851120603e-07,-1.59742093633821e-07,7.65954037511208e-08,2.8990549552766e-07,3.61819839736494e-05,4.62718089230752e-07,3.37944148219649e-07,3.15334794930579e-07,-1.24440972778724e-07,-1.95453859810329e-07,3.65842836472746e-05,-0.0026458393580315
159_100_1e-05_50_4_6,0.099364,0.089811,0.0001318051539511,5.23118166750596e-05,0.0001261692129496,5.06976927425212e-05,4.99112419731158e-05,0.0001230143595087,-8.26290733503706e-08,-3.72501270172989e-07,1.97006869446402e-07,3.66006635366358e-05,5.32966682107709e-07,2.24133926496899e-07,5.61814457243261e-07,-4.99686998862029e-07,3.714289490624e-05,-4.36234365637779e-07,-5.39297926488467e-07,-4.94507594841814e-07,1.52867270673695e-07,-8.73624257566495e-08,3.86447411822141e-05,-0.002933075128133
160_100_1e-05_50_4_6,0.064523,0.074477,0.0001341946589302,5.35837321134258e-05,0.0001300464776823,5.27932772476869e-05,5.25764033593508e-05,0.0001274313501201,7.05220201109405e-08,-4.02711094542594e-08,1.01456558404718e-07,3.81850888081378e-05,3.62430038352945e-07,6.07896761518819e-08,3.48182815366149e-07,-1.67170533760879e-08,3.82965305661192e-05,8.16959093810559e-08,8.28619425008956e-08,7.071101674754311e-09,1.14954932642155e-08,9.86716116525359e-08,3.89132629720954e-05,-0.0030443510940435
161_100_1e-05_50_4_6,0.073976,0.135514,0.0001202195134952,4.60794943206967e-05,0.0001149469894924,4.41429246478342e-05,4.22793954182982e-05,0.0001060335066127,1.33572738822553e-07,3.45515392830031e-07,6.34281567289836e-07,3.14950921721916e-05,3.71305226222962e-07,2.12763000694741e-07,1.35934794433797e-07,-2.2939297058085e-07,3.36053827163967e-05,6.85468419967695e-07,5.15914322627438e-07,-2.79425200687101e-07,2.01674092163239e-07,4.85313120741033e-08,3.49827335014487e-05,-0.0027396552367813
162_100_1e-05_50_4_6,0.035545,0.097601,0.0001261573672273,5.04069861451431e-05,0.0001236316618666,4.87559735543831e-05,4.90287858178221e-05,0.00012035320892,-1.22075892956134e-07,2.23386979224205e-07,7.23448214901693e-08,3.58148801213435e-05,2.62912798343401e-07,2.61019112866302e-07,1.9062498434881e-07,1.47602695635652e-07,3.55668264799224e-05,1.02521025363738e-07,3.53098032900561e-07,1.39354162204776e-07,2.03517383087363e-07,-1.81018291178674e-07,3.70934603959182e-05,-0.0026624950756972
163_100_1e-05_50_4_6,0.060807,0.129867,0.0001180640671915,4.57859444783894e-05,0.0001162062886726,4.41286787699586e-05,4.41279249488863e-05,0.000109090151531,-4.55970344495148e-07,-2.88943491556452e-07,-9.34914528094695e-07,3.32249215226789e-05,-6.19469136925759e-07,-3.29143216168417e-07,-8.3902267807018e-07,-7.83256335997686e-09,3.33980271019459e-05,-1.46752164908863e-10,3.16699106329634e-08,3.01143594248005e-08,-2.57516411655276e-07,-3.76339889714181e-07,3.46066028566537e-05,-0.0024797766273594
164_100_1e-05_50_4_6,0.07668,0.11184,0.0001237723358449,4.92589598295789e-05,0.0001228770114891,4.60235841256011e-05,4.66998119036119e-05,0.0001131618488679,2.01707808548027e-07,2.87351667914312e-07,-5.59266627028702e-07,3.47944405172476e-05,1.06327044016706e-07,1.2751651242227e-07,1.32239188580624e-07,3.27084567518034e-07,3.4079849145038e-05,2.3900338961492e-07,1.93407129026064e-07,3.72739187188037e-07,1.06639171831301e-07,2.67859304385864e-07,3.69944165098468e-05,-0.002520744929511
165_100_1e-05_50_4_6,0.056337,0.089808,0.0001304918511033,5.24421456835951e-05,0.0001293380118272,5.06225054955428e-05,5.01928427198557e-05,0.0001195611595904,2.4324271227855e-07,1.17053549938314e-07,6.8426125040588e-07,3.66989999310697e-05,4.09223833064906e-07,4.28555285569087e-07,6.13155489507392e-07,-9.72888367621126e-08,3.71888551356288e-05,-1.95832921842751e-07,-2.02755620484435e-07,-1.29404899518389e-07,2.94782306844959e-07,1.69417755111389e-07,3.81711250848812e-05,-0.0028073452933693
166_100_1e-05_50_4_6,0.092849,0.118579,0.0001219296397435,4.83634464643897e-05,0.0001209522186448,4.57502587209266e-05,4.65065322274851e-05,0.0001121470365556,1.01111623711913e-07,3.60387313458382e-07,-9.8665266835459e-08,3.49413246419891e-05,5.84469211887601e-07,-5.28437757977719e-08,-6.20601261753359e-08,1.080148809879e-07,3.4298879020622e-05,-3.29634814510058e-08,2.38122137261789e-07,8.0964342033121e-08,-3.76243950452896e-08,1.00336605792235e-07,3.6298396940717e-05,-0.002581094485426
167_100_1e-05_50_4_6,0.084021,0.134255,0.0001161050761597,4.48521526992907e-05,0.0001151601599754,4.42052925248274e-05,4.47040204836507e-05,0.0001108208849891,-5.39175144386201e-07,-1.07506778379759e-06,-9.80892773641783e-07,3.38439236866419e-05,3.37951668827315e-07,2.9952909658085e-07,5.3235449177877e-07,-2.7738150986497e-07,3.34528941161941e-05,1.80145220581563e-07,-1.12202001285598e-08,-2.32826417203506e-07,2.33008757214525e-07,-4.28248608300924e-07,3.38205965152551e-05,-0.0022503959615465
168_100_1e-05_50_4_6,0.065263,0.066399,0.0001370393597443,5.56317516481143e-05,0.0001362250065165,5.40283397520655e-05,5.37922237054389e-05,0.0001279274470413,-9.3131747910041e-08,-1.29234528178524e-07,-4.70058990802141e-08,3.86717713953927e-05,2.04273738633685e-07,1.03319752641182e-07,4.5361861415875e-08,-5.56109380535384e-08,3.89640105273483e-05,1.7510896255989e-08,2.28397403357935e-08,-8.04029426021927e-08,7.67640711686839e-08,-9.01149153585846e-08,3.98642919034054e-05,-0.0031078510915125
169_100_1e-05_50_4_6,0.087697,0.116311,0.0001227288293469,4.82454445210392e-05,0.0001215073624487,4.60730402405795e-05,4.67106748072568e-05,0.0001129066638599,5.921101475402e-07,9.09112793257306e-07,1.12639647637609e-06,3.50324355640902e-05,-3.61674727140981e-07,-2.64471236352724e-07,-5.12072235675494e-07,-3.2533352009926e-07,3.43881780678834e-05,-4.12283464984397e-07,-2.38404358466248e-07,-3.43090893564056e-07,-1.52949700318761e-07,4.76247613095425e-07,3.6154760819025e-05,-0.002520082403704
170_100_1e-05_50_4_6,0.07822,0.089253,0.0001307186428354,5.26828281225969e-05,0.0001285779140808,5.11912776032397e-05,5.102871534336e-05,0.0001215672259124,-4.39907782738384e-07,-5.84182442038255e-07,-5.2229077330426e-07,3.72319022093379e-05,-7.20074009581077e-07,-4.36226367842233e-07,-5.49303524150333e-07,3.73978287328899e-07,3.74914780206048e-05,1.01765600858672e-07,3.60684009972167e-07,3.95874286676914e-07,-3.10849008566478e-07,-3.70194100201662e-07,3.84666894983922e-05,-0.0028977019209239
171_100_1e-05_50_4_6,0.077822,0.118882,0.0001188761642042,4.73732548631668e-05,0.0001201038862286,4.61398931818198e-05,4.61781821280091e-05,0.0001137171360772,1.1655361530665e-08,1.01938344082536e-06,2.81955362154161e-07,3.46566539226138e-05,9.23693565557435e-07,6.08750086884014e-07,8.94460347023122e-07,3.73731985592185e-07,3.48173203941581e-05,-1.46241820068304e-07,2.35639945969477e-07,3.25903571826545e-07,5.01922784273278e-07,-6.37989872072313e-08,3.5608687018631e-05,-0.0025435539197325
172_100_1e-05_50_4_6,0.061735,0.095738,0.0001256174417803,5.05499483203154e-05,0.0001267557923421,4.93985256995904e-05,4.94129462528685e-05,0.0001215896891814,1.83631004000975e-07,-2.32187551903746e-07,-1.31304657059489e-07,3.62024749885052e-05,-7.37811265270974e-08,6.14983336545261e-08,-4.09503674129769e-07,-7.31120398088525e-08,3.62799508271984e-05,-1.80738808957265e-07,-1.91914126601556e-07,-6.47225153150875e-08,2.41042210127189e-08,1.75518684590459e-07,3.72110622730309e-05,-0.0025767300851455
173_100_1e-05_50_4_6,0.053519,0.141959,0.0001143735693311,4.50559976131014e-05,0.0001157396582799,4.24345808165413e-05,4.29467997013996e-05,0.000106343953832,-2.11655583205053e-07,-1.01153485249836e-07,-5.10649847054125e-07,3.23468928228473e-05,2.77088850770226e-08,2.93512286202209e-07,-1.40431056471396e-07,7.58215678440788e-08,3.18962084131319e-05,1.19606468848606e-07,2.50834445603145e-07,7.47753431356647e-08,2.79392876785318e-07,-1.52615722103163e-07,3.43347541278575e-05,-0.0022214262565859
174_100_1e-05_50_4_6,0.08164,0.089788,0.0001292431962547,5.19748357550696e-05,0.0001273849953705,5.0842945817656e-05,5.05630124463836e-05,0.0001238301692988,1.48364543243726e-07,3.01514359392606e-08,3.04371098410138e-07,3.68636809231721e-05,4.12767040536243e-07,6.37964486958569e-08,5.23021395354441e-07,-3.00011383032765e-07,3.73076205197856e-05,-4.41319647315157e-07,-2.84965505424149e-07,-3.33781088081839e-07,-5.446002177047121e-10,1.59067698174713e-07,3.80965595293151e-05,-0.0028365572062305
175_100_1e-05_50_4_6,0.065876,0.082943,0.0001321974973853,5.23358146858986e-05,0.0001286524192698,5.12301890358181e-05,5.11467765317152e-05,0.0001247359915369,2.63563309899217e-07,8.52363346670234e-08,9.81658066217526e-08,3.725885064559e-05,3.36354610414739e-07,1.34154386583056e-07,1.28395983540605e-07,-2.444240603425e-07,3.72314015853197e-05,-4.29950483715534e-07,-7.85055038886075e-07,-3.62331565223429e-07,5.19662134855677e-08,2.88591818185347e-07,3.80689308950265e-05,-0.0027873521383549
176_100_1e-05_50_4_6,0.059726,0.112854,0.0001210054396963,4.82176630754621e-05,0.0001225923870155,4.56012576995145e-05,4.63810310196482e-05,0.0001117095351678,2.91182494880439e-07,-2.64893761902773e-07,-2.37266294130351e-07,3.47621993704018e-05,-1.44507772009582e-07,2.9867742234102e-07,4.14990323682305e-08,-9.26637258504349e-08,3.41242294390987e-05,-4.97556765636107e-07,-7.52705069384172e-07,-7.99732439902771e-08,2.21973915221609e-07,3.71926765105045e-07,3.61861853692495e-05,-0.0024204860829834
177_100_1e-05_50_4_6,0.035103,0.09697,0.0001230300800339,5.05230375916642e-05,0.0001267015909253,4.78961683508626e-05,4.87730096555809e-05,0.0001184264403225,8.05569332604206e-08,7.54209357281937e-08,-2.27203754501404e-07,3.58607688994919e-05,9.47579612739862e-07,4.8973191929401e-07,8.86179684193635e-07,2.08212059646752e-07,3.52263458574904e-05,-2.460034122716e-07,-2.39515320945755e-07,1.42775636741298e-07,3.51522557925195e-07,1.41491038898208e-07,3.75521995300378e-05,-0.0027162147343056
178_100_1e-05_50_4_6,0.03386,0.101762,0.0001235726110828,4.97213148630733e-05,0.0001227826481657,4.76794007484367e-05,4.76030061428601e-05,0.0001151572192725,-1.50730408678014e-07,1.633298288051e-07,2.37154633772778e-07,3.5367052864191e-05,3.46272138223894e-07,8.900214432013501e-10,5.97391777090263e-07,-1.51273438942678e-07,3.56594057166258e-05,-6.5039064537715e-07,-6.30480449130045e-07,-2.39142329988596e-07,-7.44461770895949e-08,-1.67792434124527e-07,3.70371291383626e-05,-0.0027972252545169
179_100_1e-05_50_4_6,0.081166,0.108321,0.0001256448727706,4.92883703736478e-05,0.0001214752502638,4.7766708336774e-05,4.73602885028167e-05,0.0001180657823429,2.13909014355968e-07,4.82356033859575e-07,5.97268450310857e-07,3.4850688611082e-05,-1.43270678196052e-07,-7.87368229609392e-08,7.03988561187334e-08,1.70484682827934e-07,3.5337048468677e-05,1.94675458656744e-08,-2.45545625236293e-07,1.64659849439114e-07,4.91664530219744e-08,1.46182978845668e-07,3.66065544788193e-05,-0.002699419906621
180_100_1e-05_50_4_6,0.052676,0.105512,0.0001252409659039,5.00132700434292e-05,0.0001238195143135,4.70853657566213e-05,4.73730888967282e-05,0.0001148799195954,-9.29227141728245e-08,-2.06202068121983e-07,2.02913952150066e-07,3.49465978939298e-05,4.48017536524678e-07,1.9869498108472e-07,2.53459722366444e-08,-3.32811201968436e-07,3.46282640797905e-05,-5.12790707916771e-07,-5.39339327085877e-07,-2.92217388422457e-07,1.85484725439617e-07,-1.81379208154956e-07,3.73488685150575e-05,-0.0026927026782857
181_100_1e-05_50_4_6,0.073319,0.102682,0.0001266472310687,5.07524868400558e-05,0.0001251958964981,4.8229073981233e-05,4.77672772410465e-05,0.0001175124741223,6.29708734545378e-08,3.0146260956272e-07,2.37896700099868e-07,3.4859228930809e-05,7.60798889381034e-07,2.77975991048015e-07,4.49178404458443e-07,3.96354132859188e-07,3.5484962711702e-05,1.71645530268203e-07,3.28746526283363e-07,4.11498328935101e-07,1.71306575166278e-07,1.89634453098916e-08,3.77571722864368e-05,-0.0029004411076147
182_100_1e-05_50_4_6,0.067805,0.13461,0.0001188513122286,4.38455889348366e-05,0.0001102837651613,4.39831320061308e-05,4.19354520941286e-05,0.0001094984416327,1.53284233129264e-07,7.77130367503483e-08,2.02028872166694e-07,3.16224680301777e-05,-5.20222556243927e-07,-3.7287252252228e-08,-2.35723524909125e-07,2.23731228189039e-07,3.37380839062276e-05,4.94330404988898e-07,1.60697012716797e-07,2.39535606275233e-07,1.00434435257667e-09,1.7561070929659e-07,3.33250974089553e-05,-0.0025082420876236
183_100_1e-05_50_4_6,0.083707,0.077342,0.0001349972776599,5.41392303813924e-05,0.000132011213616,5.16517193334141e-05,5.13567748514658e-05,0.0001221179926227,-7.85745218408847e-08,-4.72429002434407e-07,-2.25478441060208e-07,3.76032461851128e-05,3.4472888684196e-07,4.27511397784007e-08,4.54950320006346e-07,-1.28160046125691e-07,3.79098068202711e-05,2.45966081116012e-07,1.30169298600517e-07,-1.19831394212776e-07,-5.755050990508741e-09,2.46581497057827e-08,3.94968736507958e-05,-0.003080045815377
184_100_1e-05_50_4_6,0.077058,0.12157,0.0001231270210307,4.83249904013175e-05,0.0001189032039052,4.63712566811449e-05,4.54985974697461e-05,0.0001118659018915,-1.53744668759885e-07,-9.92379648986225e-08,1.44938834005993e-07,3.37973645498048e-05,-3.36722512870305e-07,-8.49902763426719e-09,-2.54227132216391e-07,5.0578632232143705e-09,3.46588263879739e-05,1.59840318039188e-07,1.97536397790808e-08,3.15520997244232e-08,7.07022979755772e-08,-1.78401114255485e-07,3.63005975127886e-05,-0.0027538301706915
185_100_1e-05_50_4_6,0.06238,0.110197,0.000121564535414,4.90782951548068e-05,0.0001220722841233,4.72339715899898e-05,4.76663903939849e-05,0.0001156466376179,2.60873966154941e-09,-1.29033782781805e-07,-1.22620075529856e-07,3.54954102089586e-05,6.17419209711552e-07,2.18469456521646e-07,8.62718981163767e-07,4.55789577671126e-08,3.52016597632058e-05,5.924391515774101e-10,1.24888961554142e-07,-3.6520275842701e-08,9.7232445779106e-08,-2.00071697530798e-08,3.65662084472074e-05,-0.0025768149226902
186_100_1e-05_50_4_6,0.092102,0.07622,0.0001329537328734,5.41185059864342e-05,0.00013272833607,5.28984445728214e-05,5.34546692856154e-05,0.0001287376507257,5.14239235759011e-07,7.89041051475204e-07,5.12402470005481e-07,3.86359407440118e-05,-6.06241889114909e-08,1.80710311771691e-07,-5.02457863686117e-08,8.74636909733838e-08,3.81164933186356e-05,2.41776716401236e-07,2.65543138712041e-07,8.89832598675856e-08,1.64838605089258e-07,5.27901291156069e-07,3.92564842194046e-05,-0.0028538086701284
187_100_1e-05_50_4_6,0.049177,0.119237,0.0001213610782838,4.72862933774698e-05,0.0001163326557288,4.67672750520974e-05,4.55419959457544e-05,0.0001149553582098,5.66309699309167e-07,4.6168051886211e-07,1.22088269579176e-06,3.386298670571e-05,-2.42609586310819e-07,-2.16587776783101e-07,-1.9452338897113e-07,2.40832726548358e-07,3.49624902843731e-05,-3.9817197388637e-08,2.18717378102163e-07,2.56149995783232e-07,-2.6768156035029e-07,3.98994587785735e-07,3.54128933133232e-05,-0.0026569804773627
188_100_1e-05_50_4_6,0.080601,0.107214,0.0001233129809356,4.92267961506242e-05,0.0001252172123412,4.74513169795243e-05,4.7892427828757e-05,0.000114468535276,-1.34022437049699e-07,-2.04792218336368e-08,-1.44521960934555e-07,3.58058455491754e-05,4.43261118963672e-07,-1.81488901308521e-07,-1.31910492630637e-07,-7.92235270864119e-08,3.52087018863127e-05,-2.42731003084877e-07,-1.77500350814805e-07,-7.61043965816224e-08,-2.26425862093009e-07,-1.54593078273622e-07,3.65551477206646e-05,-0.0024352456600478
189_100_1e-05_50_4_6,0.085699,0.143373,0.0001155538473819,4.41406856101829e-05,0.0001108414732802,4.43334419132814e-05,4.23788832061871e-05,0.0001090928222277,1.6893865327351e-08,6.78293686026149e-08,-1.37831332507282e-07,3.17518980450006e-05,6.08339573296815e-07,4.34536686043493e-07,7.04480270279721e-07,-2.88085383520921e-07,3.39808778315572e-05,-1.8949617671315e-07,-1.31753481364677e-07,-3.15579415842087e-07,4.03304419158407e-07,-1.3073600009168e-07,3.35128999693628e-05,-0.002559520457488
190_100_1e-05_50_4_6,0.091902,0.137597,0.000119141048226,4.58551874307606e-05,0.0001161591414752,4.44167784141011e-05,4.35577495606931e-05,0.0001102954919913,-2.18000806447726e-07,-3.72303904230961e-07,-5.91493074574251e-07,3.23126476838612e-05,2.5831375061869e-07,2.06949221891128e-08,-6.62818329807393e-08,1.07523940926997e-08,3.32840172258354e-05,2.79862704107858e-07,2.97746341767493e-07,-6.76814243838436e-08,4.893210376173e-08,-1.70914657632103e-07,3.45873938967119e-05,-0.002407075958423
191_100_1e-05_50_4_6,0.0852,0.104349,0.0001250689801032,4.93814966456532e-05,0.0001244943746994,4.84063552951163e-05,4.83787706518441e-05,0.000117804326713,3.58221264331951e-07,5.8199131507853e-07,3.12000588437104e-07,3.57925257445116e-05,-2.76840313311096e-07,-1.72435050497606e-07,-1.73359810913234e-07,1.7244473888571901e-09,3.61399713519233e-05,4.73909828469934e-07,7.17556961139673e-07,1.52297469089899e-07,-1.01431440905598e-07,3.26844074740213e-07,3.65834570668692e-05,-0.0025240889392395
192_100_1e-05_50_4_6,0.089421,0.13265,0.0001193659745693,4.66373708262596e-05,0.0001177910475507,4.26023695314424e-05,4.27526031585467e-05,0.0001047979163964,2.93106537759102e-08,-3.09222427632384e-08,-1.02451304736331e-07,3.24223663674224e-05,2.08578668173061e-07,3.27713596624447e-08,-1.0972102339946e-07,3.80501529510057e-07,3.22045775367391e-05,1.24769414774434e-07,1.49869409036081e-07,3.30152881323086e-07,-2.89271741628696e-08,1.62434159014823e-07,3.57168400080175e-05,-0.0025440857469
193_100_1e-05_50_4_6,0.096887,0.123184,0.000120203543242,4.70250165824967e-05,0.0001192670180356,4.60062572302212e-05,4.67026066233124e-05,0.0001136374216461,-2.20123511900205e-07,1.7510623805924e-07,1.73059165603449e-07,3.51064001162953e-05,9.24572668832237e-08,-4.51748937385804e-08,-1.39668925676741e-08,-5.85524310348225e-08,3.45250237706494e-05,1.73377463711975e-07,3.89345901574688e-07,-7.85940740697935e-08,5.39960103159279e-09,-2.08695574228108e-07,3.51549405296914e-05,-0.0023382815440374
194_100_1e-05_50_4_6,0.076553,0.095756,0.0001295189948714,5.15841801301818e-05,0.0001260803054304,4.97168802626911e-05,4.950021103097e-05,0.0001198371834492,7.34997321969258e-08,-1.36479947307919e-07,3.34965124115661e-07,3.63646881530692e-05,-6.46022893079307e-08,-3.30852941152182e-08,-2.49333725110044e-07,-3.3796369446276e-07,3.64347552875187e-05,2.79376868536394e-07,7.8015167910243e-08,-3.10944094149995e-07,4.58631652580377e-08,8.57963164089356e-08,3.79866858570869e-05,-0.002765283076726
195_100_1e-05_50_4_6,0.060613,0.133587,0.0001183529132632,4.59188668817828e-05,0.000113805839395,4.57055569154366e-05,4.45819420131481e-05,0.0001134836999985,-2.10410656679959e-07,-5.93629430223381e-07,1.7691975768922e-08,3.30506387447544e-05,-2.73165578592847e-07,4.81315384695995e-09,-1.43989245955579e-07,-1.69748608269545e-07,3.42515459545339e-05,5.86288889577489e-08,-2.38322663152997e-08,-2.24791339116362e-07,-1.66482118690767e-08,-1.77631062490104e-07,3.44549224153619e-05,-0.0026496156810474
196_100_1e-05_50_4_6,0.089178,0.086781,0.0001310812593226,5.25748349826143e-05,0.0001299875454182,5.09932940278557e-05,5.12971745263466e-05,0.0001232086835599,3.13150404934975e-08,2.08686231411294e-07,-1.05982583720393e-07,3.74934565530857e-05,9.50523703583921e-08,2.6085997912896e-07,2.38207404389282e-07,-3.21413421213358e-08,3.71474166546178e-05,-2.53504672034342e-07,-7.39241167158836e-08,-7.88621187469426e-08,1.68429807131138e-07,3.44381910224793e-08,3.83867032535895e-05,-0.0026491622666866
197_100_1e-05_50_4_6,0.098701,0.134961,0.000120902366767,4.50872697465077e-05,0.0001122341384239,4.59186591046507e-05,4.40385430396548e-05,0.0001125077657554,5.14351797992039e-08,8.22630449370292e-08,1.98791888215824e-07,3.28342510239372e-05,3.19091613037504e-07,1.62411745486438e-07,1.35392076778225e-07,-5.98320345424883e-08,3.47850259864743e-05,-1.49568231860158e-07,1.74716036354302e-08,-3.52712909226099e-08,1.15781846516207e-07,4.29005807363273e-08,3.3809280406008e-05,-0.0027783350068494
198_100_1e-05_50_4_6,0.045801,0.126831,0.0001166713050391,4.65094693219907e-05,0.0001179648811173,4.33095544102144e-05,4.46169401831551e-05,0.000106234872887,7.30800279044414e-07,1.1228599825784e-06,4.86751897293432e-07,3.39892026275586e-05,-4.93510227581655e-07,-9.04308527357293e-08,-2.03018955996082e-07,-1.07563496144452e-07,3.29627296560603e-05,-2.74669525917093e-08,-1.68147012993553e-07,-4.69041518989787e-08,-5.24051854346673e-08,7.31021845026373e-07,3.54211102092707e-05,-0.0023848701925912
199_100_1e-05_50_4_6,0.058089,0.09648,0.0001275289929257,5.10082831133764e-05,0.0001248845530766,4.99822154171558e-05,4.93830578398251e-05,0.0001214161673948,1.35874902433509e-07,6.61372520332305e-07,6.3093347668327e-07,3.60301369576573e-05,4.03843129223907e-07,-2.63882016309423e-08,3.46094211967229e-07,-4.11079134550501e-07,3.66429333171388e-05,-7.38768174876146e-07,-8.74933737366033e-07,-5.25474863899496e-07,-1.20157136035966e-07,5.01816806550517e-08,3.74231108433655e-05,-0.0027862428832316
200_100_1e-05_50_4_6,0.068083,0.138334,0.0001156315396933,4.43608040025175e-05,0.0001127894858969,4.38069112509119e-05,4.31156927519952e-05,0.0001093713832993,2.0544406236697e-07,-6.00633668538617e-08,4.29503463211763e-07,3.24015899729019e-05,3.15990851109558e-07,-1.62770352928473e-07,-7.69641715342914e-08,-6.40933644256692e-08,3.33477335885002e-05,-1.56653089641314e-07,2.93831016147498e-07,-1.13659331237115e-07,-1.44552965297243e-07,2.27171997405059e-07,3.37355425005335e-05,-0.0024967407982337
201_100_1e-05_50_4_6,0.046576,0.109611,0.0001216733721397,4.81569300840207e-05,0.0001212395070096,4.72731529135974e-05,4.74420572294809e-05,0.0001160924572887,-1.48535195256248e-08,4.27317831296023e-07,6.56459560134194e-07,3.54370678027078e-05,4.16484397957968e-07,2.86365011822442e-07,7.22894337941299e-07,-2.62796597928292e-07,3.51964922456547e-05,-5.86217385150203e-07,-7.53962426463144e-07,-3.57568824196981e-07,3.46442457191134e-07,-6.82142075889042e-08,3.56208098312227e-05,-0.0025085458831519
202_100_1e-05_50_4_6,0.067509,0.101779,0.0001261650348936,4.97953283308769e-05,0.0001244060003908,4.82498510436784e-05,4.77833470263272e-05,0.0001183531527843,-1.83622460346416e-07,-2.03180252744922e-07,-3.54240296783328e-07,3.50866371221135e-05,3.42873758979177e-08,3.46008750579864e-08,-3.35816795721993e-08,-1.25141425386323e-07,3.57393888131256e-05,1.91769470165211e-08,1.2580693952122102e-09,-9.46713796749441e-08,4.65139613253276e-08,-1.27343770633848e-07,3.68197439774075e-05,-0.0026826518591833
203_100_1e-05_50_4_6,0.069072,0.091642,0.0001299437588579,5.17368177586543e-05,0.0001261757598507,5.02493984560079e-05,4.97887889709726e-05,0.0001208909060415,8.81150704840061e-08,5.16797907307419e-09,5.25534526940544e-07,3.64645751081551e-05,-3.85650480473373e-07,1.20574067954642e-07,-5.19522229476075e-08,-3.45127391662849e-07,3.69620428882647e-05,3.95615781116423e-08,-9.90828294817028e-08,-2.96760556189903e-07,9.00250107742092e-08,5.98937534324493e-08,3.80040668284817e-05,-0.0028099063211836
204_100_1e-05_50_4_6,0.092333,0.10723,0.0001242054807155,4.89210083898318e-05,0.000123859737663,4.72109013363422e-05,4.76477108035941e-05,0.0001167051644298,-2.94959523918354e-08,-1.98876054718181e-07,-4.97508128231773e-08,3.56763734421294e-05,7.54939516058196e-07,4.58695439049421e-07,4.40125598988853e-07,3.00726781140146e-07,3.50414089546203e-05,3.5627265019620694e-11,-2.04043361666571e-07,2.85341723847582e-07,3.83052237087439e-07,2.98954829948331e-08,3.64088552982895e-05,-0.0023776457487924
205_100_1e-05_50_4_6,0.067256,0.075156,0.0001309512182064,5.3807498817769e-05,0.0001330428645687,5.15015387174967e-05,5.19644648688853e-05,0.0001256128582028,1.55593533960515e-07,1.41596500486859e-07,2.48954959184888e-07,3.76626481301614e-05,5.66993918434722e-07,2.44762340769129e-07,3.97285868478987e-07,-2.29358751084141e-07,3.75321716688155e-05,-3.81016400662256e-07,-3.85463260961538e-07,-2.55461333271906e-07,1.38744594160488e-07,1.10793635892693e-07,3.94033538862814e-05,-0.0028208363799753
206_100_1e-05_50_4_6,0.056255,0.118772,0.0001213181624637,4.77534055107067e-05,0.0001189171047365,4.66096195960289e-05,4.54797246926929e-05,0.0001114811839899,5.68950068181295e-08,-3.68659134868558e-07,-9.97013684523458e-08,3.39473257624661e-05,1.2364848316023e-08,3.1324324984737e-07,-2.75975703992444e-07,2.77624806281946e-08,3.51634876195696e-05,-2.07295128156987e-07,-2.86271156832503e-07,-2.7675837158928e-08,2.8195312311756e-07,3.74432337278354e-08,3.56961272004954e-05,-0.0026090416383837
207_100_1e-05_50_4_6,0.053009,0.093857,0.0001293306348906,5.16812697554277e-05,0.0001267764824338,5.06384246444825e-05,5.00181440889843e-05,0.0001200300699866,-1.76234167114666e-07,-4.67603348061176e-08,3.21799111072481e-08,3.64708044105706e-05,-3.06926491621828e-07,4.74053466487357e-08,-4.63658454936409e-07,1.85659335968806e-08,3.72299232061631e-05,-1.14594778305763e-07,-1.31642034277297e-07,-6.483171263950981e-09,1.04137255318054e-07,-1.69849130717846e-07,3.76975785553693e-05,-0.0029345026348042
